Date,Route,Price_USD,Origin_LSCI,Dest_LSCI,Route_Mean_LSCI,Route_Mean_air,air_South_China_Sea,air_Indian_Ocean,air_Arabian_Sea,air_Red_Sea,air_Mediterranean_Sea,air_North_Atlantic,air_North_Sea,Route_Mean_slp,slp_South_China_Sea,slp_Indian_Ocean,slp_Arabian_Sea,slp_Red_Sea,slp_Mediterranean_Sea,slp_North_Atlantic,slp_North_Sea,Route_Mean_wind_speed,wind_speed_South_China_Sea,wind_speed_Indian_Ocean,wind_speed_Arabian_Sea,wind_speed_Red_Sea,wind_speed_Mediterranean_Sea,wind_speed_North_Atlantic,wind_speed_North_Sea,cyclone_wind_South_China_Sea,cyclone_slp_South_China_Sea,cyclone_dist_South_China_Sea,cyclone_active_South_China_Sea,cyclone_wind_Indian_Ocean,cyclone_slp_Indian_Ocean,cyclone_dist_Indian_Ocean,cyclone_active_Indian_Ocean,cyclone_wind_Arabian_Sea,cyclone_slp_Arabian_Sea,cyclone_dist_Arabian_Sea,cyclone_active_Arabian_Sea,cyclone_wind_Red_Sea,cyclone_slp_Red_Sea,cyclone_dist_Red_Sea,cyclone_active_Red_Sea,cyclone_wind_Mediterranean_Sea,cyclone_slp_Mediterranean_Sea,cyclone_dist_Mediterranean_Sea,cyclone_active_Mediterranean_Sea,cyclone_wind_North_Atlantic,cyclone_slp_North_Atlantic,cyclone_dist_North_Atlantic,cyclone_active_North_Atlantic,cyclone_wind_North_Sea,cyclone_slp_North_Sea,cyclone_dist_North_Sea,cyclone_active_North_Sea,Route_Max_cyclone_wind,Route_Min_cyclone_slp,Route_Min_cyclone_dist,Route_cyclone_active,air_North_Pacific_West,air_North_Pacific_East,slp_North_Pacific_West,slp_North_Pacific_East,wind_speed_North_Pacific_West,wind_speed_North_Pacific_East,cyclone_wind_North_Pacific_West,cyclone_slp_North_Pacific_West,cyclone_dist_North_Pacific_West,cyclone_active_North_Pacific_West,cyclone_wind_North_Pacific_East,cyclone_slp_North_Pacific_East,cyclone_dist_North_Pacific_East,cyclone_active_North_Pacific_East,SWI,Coastal_Threat,Month,Week_of_Year,Is_Peak_Season,Price_Lag_7d,Price_Lag_30d,Price_Momentum_7d,Price_Momentum_30d,Price_Volatility_7d,Price_Volatility_30d,Price_Zscore_30d,Rolling_7d_Cyclone_Days,Cyclone_Wind_Lag7d,Cyclone_Wind_Lag14d,Cyclone_Wind_Lag30d,Cyclone_Active_Lag7d,Cyclone_Active_Lag14d,Cyclone_Active_Lag30d,Wind_Speed_Lag7d,Wind_Speed_Lag14d,Wind_Speed_Lag30d,Cyclone_Wind_Forecast3d,Cyclone_Wind_Forecast7d,Cyclone_Active_Forecast3d,Wind_Speed_Forecast7d,Congestion_Risk,LSCI_30d_Delta
2023-08-22,XSICFEUW_FarEast_USWestCoast,2772,55.06666666666667,53.2,54.13333333333334,296.0934474533677,300.0122334479167,0.0,0.0,0.0,0.0,0.0,0.0,101222.13827284948,100799.140625,0.0,0.0,0.0,0.0,0.0,0.0,1.8624572354314837,2.4908718541001136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1918.0,1.0,295.6438788010753,292.6242301111111,101015.10752688172,101852.16666666669,1.2236109910854038,1.872888861108933,0.0,1008.0,2060.0,1.0,0.0,0.0,1918.0,1.0,1.8399702547210916e-05,0.0,8,34,1,3000.0,3152.0,-0.055999999981333336,-0.04804045510491768,0.014047970696437135,0.01377630026750803,-1.3915346518121527,7.0,90.0,90.0,0.0,1.0,1.0,0.0,2.214052700032987,2.5004405883261964,1.8395827046829645,40.0,95.0,1.0,2.318989838080077,0.0,0.0
2023-08-23,XSICFEUW_FarEast_USWestCoast,2638,55.06666666666667,53.2,54.13333333333334,295.9800082351329,299.71145476041664,0.0,0.0,0.0,0.0,0.0,0.0,101223.81731630824,100770.46875,0.0,0.0,0.0,0.0,0.0,0.0,1.7548285340938417,2.824410336737698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.634542733871,292.5940272111111,101113.2123655914,101787.77083333331,0.8126981274418182,1.6273771381020088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733612286714052e-05,0.0,8,34,1,2994.0,3152.0,-0.07414829656842074,-0.04995257665192774,0.014457543293531641,0.014130785509882548,-1.4304065275206526,6.0,70.0,85.0,0.0,1.0,1.0,0.0,1.6434442860649348,2.9653296789006123,2.144981631480569,45.0,45.0,1.0,2.160761810418552,0.0,0.0
2023-08-24,XSICFEUW_FarEast_USWestCoast,2597,55.06666666666667,53.2,54.13333333333334,296.08238786330645,299.99322039583336,0.0,0.0,0.0,0.0,0.0,0.0,101222.24831989247,100805.15625,0.0,0.0,0.0,0.0,0.0,0.0,1.571524565559278,2.25998564847017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1000.0,260.0,1.0,295.49555142741934,292.7583917666667,101112.33870967742,101749.25,1.0312760264240317,1.423312021783633,40.0,1000.0,260.0,1.0,0.0,0.0,0.0,0.0,1.552548566770881e-05,0.1532567049808429,8,34,1,2877.0,3153.0,-0.083072645087566,-0.0877862595140629,0.019356223619417596,0.016237343230084165,-2.741835960577252,6.0,55.0,60.0,0.0,1.0,1.0,0.0,1.802544394649362,2.959236996165331,2.71498381879692,105.0,35.0,1.0,1.910968228561045,0.7518796851150436,0.0
2023-08-25,XSICFEUW_FarEast_USWestCoast,2571,55.06666666666667,53.2,54.13333333333334,296.0158069416816,299.76847785416663,0.0,0.0,0.0,0.0,0.0,0.0,101209.40040695936,100805.13020833331,0.0,0.0,0.0,0.0,0.0,0.0,1.7092806481326306,2.3716586630404373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,994.0,1876.0,1.0,295.2080523736559,293.0708905972222,101132.24462365592,101690.82638888888,1.5563884698038968,1.199794811553557,40.0,994.0,1876.0,1.0,0.0,0.0,0.0,0.0,1.6888556213580814e-05,0.021310602024507193,8,34,1,2873.0,3155.0,-0.0960668290650655,-0.09006707119448513,0.016927073449311953,0.016289830761489335,-2.427326256083742,6.0,40.0,50.0,0.0,1.0,1.0,1.0,2.3247374813918187,2.6537638254380425,3.2587993451838915,105.0,40.0,1.0,1.6144536078520482,0.7518796851150436,0.0
2023-08-29,XSICFEUW_FarEast_USWestCoast,2543,55.06666666666667,53.2,54.13333333333334,296.04555665279275,299.7669214375,0.0,0.0,0.0,0.0,0.0,0.0,101151.2916479988,100638.515625,0.0,0.0,0.0,0.0,0.0,0.0,1.548768576732655,2.406515281025096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,990.0,165.0,1.0,295.2301017903226,293.1396467305556,101187.55376344084,101627.80555555556,1.471964452738596,0.7678259964342722,45.0,990.0,165.0,1.0,0.0,0.0,0.0,0.0,1.531140681927204e-05,0.2710843373493976,8,35,1,2865.0,3173.0,-0.10261780101130269,-0.10158311342296072,0.016117470153539506,0.016249112198986688,-2.2303835008112336,6.0,40.0,50.0,60.0,1.0,1.0,1.0,2.7861646720829945,2.6465545732046816,2.654466145236348,95.0,40.0,1.0,1.758383445900433,0.845864645754424,0.0
2023-08-30,XSICFEUW_FarEast_USWestCoast,2538,55.06666666666667,53.2,54.13333333333334,295.8181702017697,299.49296196875,0.0,0.0,0.0,0.0,0.0,0.0,101230.70581317204,100731.06770833331,0.0,0.0,0.0,0.0,0.0,0.0,1.7322036272196537,2.393704725904187,0.0,0.0,0.0,0.0,0.0,0.0,105.0,920.0,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,920.0,162.0,1.0,294.67190256989244,293.2896460666667,101288.09139784946,101672.95833333331,1.7766474383947413,1.0262587173600326,105.0,920.0,168.0,1.0,0.0,0.0,983.0,1.0,1.7111444727051876e-05,0.6441717791411042,8,35,1,2832.0,3111.0,-0.10204802256283615,-0.09171597630121106,0.015312122563407792,0.016095020839512898,-2.272891611652005,6.0,0.0,60.0,50.0,1.0,1.0,1.0,2.816458179945353,2.612548743505823,2.472350087848612,45.0,40.0,1.0,1.5726286109044425,1.9736841734269892,0.0
2023-08-31,XSICFEUW_FarEast_USWestCoast,2537,55.06666666666667,53.2,54.13333333333334,295.8515606022775,299.90572267708336,0.0,0.0,0.0,0.0,0.0,0.0,101255.13035767624,100728.30729166669,0.0,0.0,0.0,0.0,0.0,0.0,1.3951091825436244,2.6386647093527134,0.0,0.0,0.0,0.0,0.0,0.0,105.0,920.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,920.0,113.0,1.0,294.45167410752686,293.1972850222222,101352.06989247313,101685.01388888888,1.1828449916382393,0.36381784663992,55.0,980.0,863.0,1.0,0.0,0.0,0.0,0.0,1.3778157981741039e-05,0.9210526315789473,8,35,1,2832.0,3128.0,-0.10381355928537657,-0.09846972717948446,0.01625616142098216,0.0159504681924149,-2.0310722191534833,6.0,0.0,90.0,0.0,1.0,1.0,1.0,2.170621808356106,2.2583021486020183,2.515146809134281,35.0,0.0,1.0,1.876767956287129,1.9736841734269892,0.0
2023-09-01,XSICFEUW_FarEast_USWestCoast,2430,55.06666666666667,53.2,54.13333333333334,295.7984934697729,299.786972125,0.0,0.0,0.0,0.0,0.0,0.0,101273.92527255078,100651.796875,0.0,0.0,0.0,0.0,0.0,0.0,2.318989838080077,3.464201203812136,0.0,0.0,0.0,0.0,0.0,0.0,95.0,940.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,940.0,10.0,1.0,294.86108380376345,292.7474244805556,101239.17338709676,101930.80555555556,1.7017781671082617,1.7909901433198336,65.0,970.0,557.0,1.0,0.0,0.0,0.0,0.0,2.289819251911347e-05,8.636363636363637,9,35,1,2772.0,3126.0,-0.08477633474575169,-0.11799999996066667,0.016194437072238714,0.015832613834459486,-2.2696915616872992,6.0,0.0,90.0,0.0,1.0,1.0,0.0,1.8624572354314837,2.214052700032987,2.575649833192317,40.0,0.0,1.0,1.940639985239176,1.7857142521482283,0.0
2023-09-04,XSICFEUW_FarEast_USWestCoast,2424,55.06666666666667,53.2,54.13333333333334,295.73141585717593,299.92838355208335,0.0,0.0,0.0,0.0,0.0,0.0,101406.24449298088,100593.15104166669,0.0,0.0,0.0,0.0,0.0,0.0,2.160761810418552,2.394454131006012,0.0,0.0,0.0,0.0,0.0,0.0,45.0,985.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,985.0,10.0,1.0,294.93447475,292.33138926944446,101535.65188172043,102089.93055555556,2.271618734391392,1.8162125658582529,0.0,1002.0,127.0,1.0,0.0,0.0,0.0,0.0,2.1307975866780153e-05,4.090909090909091,9,36,1,2638.0,3120.0,-0.07884761179725261,-0.1609886439008054,0.019108879223928517,0.017042232219045297,-2.816354325805083,7.0,0.0,70.0,0.0,0.0,1.0,0.0,1.7548285340938417,1.6434442860649348,2.4671031760709243,40.0,0.0,1.0,1.8598310046203088,0.845864645754424,0.0
2023-09-05,XSICFEUW_FarEast_USWestCoast,2405,55.06666666666667,53.2,54.13333333333334,295.58016311666665,299.854160375,0.0,0.0,0.0,0.0,0.0,0.0,101389.15563396056,100763.359375,0.0,0.0,0.0,0.0,0.0,0.0,1.910968228561045,2.225964058372425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1000.0,0.0,1.0,294.68272325,292.203605725,101420.10752688172,101984.0,1.7813249519237015,1.7256156753870076,35.0,1000.0,73.0,1.0,0.0,0.0,0.0,0.0,1.884785622873965e-05,35.0,9,36,1,2597.0,3091.0,-0.06661532534978232,-0.171706638800241,0.01445959966683098,0.0170355203268663,-2.632348778441277,7.0,40.0,55.0,0.0,1.0,1.0,0.0,1.571524565559278,1.802544394649362,1.8496445014999952,40.0,0.0,1.0,1.3230061331383272,0.6578947244756631,0.0
2023-09-06,XSICFEUW_FarEast_USWestCoast,2402,55.06666666666667,53.2,54.13333333333334,295.6198551810335,299.65494541666664,0.0,0.0,0.0,0.0,0.0,0.0,101402.65134035244,100908.41145833331,0.0,0.0,0.0,0.0,0.0,0.0,1.6144536078520482,1.602486413748773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,998.0,0.0,1.0,294.9217735403226,292.28284658611113,101333.93145161292,101965.61111111112,1.603086442918264,1.637787966889107,40.0,998.0,72.0,1.0,0.0,0.0,0.0,0.0,1.592121691589012e-05,40.0,9,36,1,2571.0,2996.0,-0.0645663165832103,-0.14792899403135087,0.014431236791345493,0.01703447469790935,-2.4218136297415565,7.0,40.0,40.0,0.0,1.0,1.0,0.0,1.7092806481326306,2.3247374813918187,1.693501317216276,0.0,0.0,0.0,1.2614347502163916,0.7518796851150436,0.0
2023-09-07,XSICFEUW_FarEast_USWestCoast,2402,55.06666666666667,53.2,54.13333333333334,295.7163897766428,299.65963554166666,0.0,0.0,0.0,0.0,0.0,0.0,101349.78306078256,100933.72395833331,0.0,0.0,0.0,0.0,0.0,0.0,1.758383445900433,1.743561713165268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,998.0,0.0,1.0,295.3097431854839,292.17979060277776,101218.1182795699,101897.50694444444,1.8996295198530395,1.631959104682991,40.0,998.0,142.0,1.0,0.0,0.0,0.0,0.0,1.7349651797759916e-05,40.0,9,36,1,2543.0,2997.0,-0.05544632321846389,-0.158464223330379,0.014886156399424585,0.016531950594869407,-2.275611176317837,7.0,45.0,40.0,80.0,1.0,1.0,1.0,1.548768576732655,2.7861646720829945,2.178797481895161,0.0,0.0,0.0,0.6010219836910508,0.7518796851150436,0.0
2023-09-08,XSICFEUW_FarEast_USWestCoast,2319,55.06666666666667,53.2,54.13333333333334,295.49785593593936,299.54946496875,0.0,0.0,0.0,0.0,0.0,0.0,101264.11895161292,100906.875,0.0,0.0,0.0,0.0,0.0,0.0,1.5726286109044425,1.4751001991616208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,998.0,0.0,1.0,294.81369832795696,292.1304045111111,101150.12768817204,101735.35416666669,1.6387848023293694,1.6040008312223364,40.0,998.0,28.0,1.0,0.0,0.0,0.0,0.0,1.5529968829732893e-05,40.0,9,36,1,2538.0,2979.0,-0.053585500372897756,-0.15572033892806486,0.015288646311095435,0.016526813752117453,-2.0515176257573224,7.0,105.0,0.0,80.0,1.0,1.0,1.0,1.7322036272196537,2.816458179945353,3.0605869369198917,0.0,0.0,0.0,0.5367984431794725,0.7518796851150436,0.0
2023-09-11,XSICFEUW_FarEast_USWestCoast,2244,55.06666666666667,53.2,54.13333333333334,295.52973680594386,299.3190044583333,0.0,0.0,0.0,0.0,0.0,0.0,101278.30114994023,100850.9375,0.0,0.0,0.0,0.0,0.0,0.0,1.876767956287129,2.9196036992309926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.5122260483871,292.75797991111114,101326.64650537634,101657.31944444444,1.906954407231803,0.8037457623985907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.853080013151174e-05,0.0,9,37,1,2537.0,3056.0,-0.08592826169257854,-0.1832627117996954,0.01788217355944942,0.017260381173365473,-1.8614376019049501,6.0,105.0,0.0,70.0,1.0,1.0,1.0,1.3951091825436244,2.170621808356106,3.3566601858989125,0.0,0.0,0.0,0.943167317889266,0.0,0.0
2023-09-12,XSICFEUW_FarEast_USWestCoast,2244,55.06666666666667,53.2,54.13333333333334,295.4623017479092,299.53879775,0.0,0.0,0.0,0.0,0.0,0.0,101356.93862007168,100870.3125,0.0,0.0,0.0,0.0,0.0,0.0,1.940639985239176,2.8639111420956973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.2438780215054,292.60422947222224,101417.19086021504,101783.3125,1.981311612988991,0.976697200632839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9146592346226657e-05,0.0,9,37,1,2430.0,3045.0,-0.07654320984504395,-0.22186147178143525,0.018299337244403628,0.016561475284504804,-2.114160585242917,5.0,95.0,0.0,90.0,1.0,1.0,1.0,2.318989838080077,1.8624572354314837,2.1440470823109856,0.0,0.0,0.0,1.1433991843969042,0.0,0.0
2023-09-13,XSICFEUW_FarEast_USWestCoast,2244,55.06666666666667,53.2,54.13333333333334,295.42136271687576,299.51326825,0.0,0.0,0.0,0.0,0.0,0.0,101427.60446535244,100877.91666666669,0.0,0.0,0.0,0.0,0.0,0.0,1.8598310046203088,2.0942701046701537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.24347056451614,292.50734933611113,101534.13978494624,101870.75694444444,2.2083599222460064,1.2768629869447656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833653682747963e-05,0.0,9,37,1,2424.0,3117.0,-0.07425742571194001,-0.26269901430526954,0.015437300933706568,0.016623170601839033,-1.930747480707811,4.0,45.0,0.0,95.0,1.0,0.0,1.0,2.160761810418552,1.7548285340938417,2.2685727396608883,0.0,0.0,0.0,0.8687678053994902,0.0,0.0
2023-09-14,XSICFEUW_FarEast_USWestCoast,2241,55.06666666666667,53.2,54.13333333333334,295.3914692126718,299.39035805208334,0.0,0.0,0.0,0.0,0.0,0.0,101402.36092443248,100905.36458333331,0.0,0.0,0.0,0.0,0.0,0.0,1.3230061331383272,1.547816582821471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.5614865053764,292.2225630805556,101493.24596774194,101808.47222222222,1.690927269097714,0.7302745474957968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304709398345485e-05,0.0,9,37,1,2405.0,3164.0,-0.06694386691603166,-0.29226030023401606,0.01569627621234484,0.015495858045574162,-1.8245671331051536,3.0,35.0,40.0,90.0,1.0,1.0,1.0,1.910968228561045,1.571524565559278,2.5004405883261964,0.0,0.0,0.0,1.670685694984576,0.0,0.0
2023-09-15,XSICFEUW_FarEast_USWestCoast,2205,55.06666666666667,53.2,54.13333333333334,295.3502109980138,299.4210861041667,0.0,0.0,0.0,0.0,0.0,0.0,101311.2954189068,100963.88020833331,0.0,0.0,0.0,0.0,0.0,0.0,1.2614347502163916,1.6982920609839962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.3465664704301,292.2829804194444,101346.06854838708,101623.9375,1.4413697380469197,0.6446424516182591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2451077098442971e-05,0.0,9,37,1,2402.0,3163.0,-0.0670274770745098,-0.29599377662544,0.016091860664237286,0.014826819117988214,-1.6759960954263309,2.0,40.0,40.0,85.0,1.0,1.0,1.0,1.6144536078520482,1.7092806481326306,2.9653296789006123,0.0,0.0,0.0,1.232591517910213,0.0,0.0
2023-09-18,XSICFEUW_FarEast_USWestCoast,2196,55.06666666666667,53.2,54.13333333333334,295.4867719590427,299.60779932291666,0.0,0.0,0.0,0.0,0.0,0.0,101374.46354166669,101028.72395833331,0.0,0.0,0.0,0.0,0.0,0.0,0.6010219836910508,0.9146623921909384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.4320429569892,292.4204735972222,101370.83333333331,101723.83333333331,0.6544041888035821,0.233999370078632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.928731582762867e-06,0.0,9,38,1,2402.0,3144.0,-0.08201498747626354,-0.2917813604829802,0.01573050211872338,0.014701955221923286,-1.540874178778944,1.0,40.0,45.0,60.0,1.0,1.0,1.0,1.758383445900433,1.548768576732655,2.959236996165331,0.0,0.0,0.0,0.7204625040220253,0.0,0.0
2023-09-19,XSICFEUW_FarEast_USWestCoast,2190,55.06666666666667,53.2,54.13333333333334,295.1827605226553,299.5179622291667,0.0,0.0,0.0,0.0,0.0,0.0,101401.38190710872,101038.17708333331,0.0,0.0,0.0,0.0,0.0,0.0,0.5367984431794725,0.8232780803842698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.7587295860215,292.27158975277774,101388.6491935484,101777.31944444444,0.4074645785108891,0.3796526706432586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293798102928482e-06,0.0,9,38,1,2319.0,3131.0,-0.053040103470012895,-0.3199369581087719,0.01527888603109926,0.014732500053486884,-1.6883827476368007,0.0,40.0,105.0,50.0,1.0,1.0,1.0,1.5726286109044425,1.7322036272196537,2.6537638254380425,0.0,0.0,0.0,0.5911011347193526,0.0,0.0
2023-09-20,XSICFEUW_FarEast_USWestCoast,2187,55.06666666666667,53.2,54.13333333333334,295.0118442267772,299.62109468750003,0.0,0.0,0.0,0.0,0.0,0.0,101371.58777628436,100967.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.943167317889266,0.748917436241186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.2689523817204,292.1454856111111,101297.62096774194,101849.48611111112,1.0149907600692003,1.0655937573574117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.304059831453224e-06,0.0,9,38,1,2244.0,3032.0,-0.02406417111227087,-0.31060307437500867,0.012062322335182955,0.014759809846135436,-1.77988644423993,0.0,0.0,105.0,50.0,0.0,1.0,1.0,1.876767956287129,1.3951091825436244,2.6465545732046816,0.0,0.0,1.0,0.6164503328963435,0.0,0.0
2023-09-21,XSICFEUW_FarEast_USWestCoast,2181,55.06666666666667,53.2,54.13333333333334,295.2200665164949,299.96899171875003,0.0,0.0,0.0,0.0,0.0,0.0,101404.64256645758,100994.19270833331,0.0,0.0,0.0,0.0,0.0,0.0,1.1433991843969042,0.4086836677816253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.71886624462365,291.9723415861111,101247.11693548386,101972.61805555556,1.387650400085226,1.6338634853238616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1275609828576429e-05,0.0,9,38,1,2244.0,3042.0,-0.02540106950739703,-0.3283950615932531,0.005661811499176019,0.014383120615097727,-1.633245373993712,0.0,0.0,95.0,60.0,0.0,1.0,1.0,1.940639985239176,2.318989838080077,2.612548743505823,0.0,90.0,1.0,0.9355004036054422,0.0,0.0
2023-09-22,XSICFEUW_FarEast_USWestCoast,2147,55.06666666666667,53.2,54.13333333333334,294.9012460916816,299.53983097916665,0.0,0.0,0.0,0.0,0.0,0.0,101404.1646692055,100956.06770833331,0.0,0.0,0.0,0.0,0.0,0.0,0.8687678053994902,0.5700851094442757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.5007946236559,291.6631126722222,101395.75268817204,101860.67361111112,0.8959311642404326,1.140287142513762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56737795952429e-06,0.0,9,38,1,2244.0,3006.0,-0.028074866297649347,-0.3143564355138794,0.005457919843023639,0.014221342316347934,-1.5157771830780957,0.0,0.0,45.0,90.0,0.0,1.0,1.0,1.8598310046203088,2.160761810418552,2.2583021486020183,0.0,90.0,0.0,1.3051908679833086,0.0,0.0
